h3_05,pop_total,pop_density_per_km2,total_idps_district,num_idp_hh_displaced_to_dtm_12m,exposure_drought_pct,exposure_extreme_heat_pct,exposure_flooding_pct,conflict_incidents,conflict_fatalities,num_idp_hh_displaced_from_dtm_12m,ipc3_pct,pct_wasted,pct_stunted_mod_sev,prim_school_walk_30m_plus_pct,sec_school_walk_30m_plus_pct,num_schools_per_1000_children,bemonc_walk_60m_plus_pct,num_health_facilities_per_10000
8552185bfffffff,360137.0,237.3185164,86885.0,0.0,1.0,1.0,0.0,21.0,1.0,18.0,0.4,0.403,0.562,0.03,0.3,0.47,1.0,0.61
85521863fffffff,98061.09004094609,450.7328064662631,2868.7636800853143,0.0,0.009059168515657906,0.02803973712977865,0.5329645026612827,15.112852510383375,1.6620963360649226,3.492698528080053,0.3966835320369627,0.4028866713313336,0.5620052145092945,0.007646753661369744,0.34353729898216995,0.9041532806817462,1.0,1.41672065469114
85521867fffffff,61884.775850371414,361.21829647301126,5592.355929517762,0.0,0.0,0.0,0.1629178954499489,12.360078810417292,0.0,0.7489684287319593,0.34750499358095477,0.24074149377760262,0.5694658821881471,0.001886521007301586,0.3127214069708994,1.6408457713313482,1.0,2.5365833398186544
8552186bfffffff,91072.45817171226,436.6770865031671,5335.67893605622,0.0,0.21686152600844705,0.4359213484436464,0.257741784480849,12.126209881589702,2.082702266031184,3.99647192878643,0.35623643772421226,0.403,0.562,0.016397330290852455,0.32638503672990254,1.2081346806626114,1.0,1.8488127181800076
8552186ffffffff,71207.69706029673,963.0612838624019,7534.4686910732,0.0,0.0,0.0,0.0324521262391584,39.340740481467954,2.1364239639223084,4.658557251575074,0.36137290425734914,0.398057582281588,0.5622274118582091,0.0,0.21051940477321704,1.2418968151394176,1.0,1.9366446931149908
85521873fffffff,71643.58716571606,794.899304177786,3739.8968703897744,0.0,0.0,0.0,0.3889485132983091,28.77906918079047,0.7234950278857328,1.0109606164666403,0.3546102328478415,0.39826148480732815,0.5622180298401537,0.014210803330538374,0.22569460294308308,0.8678579277639893,1.0,1.4718848022736701
85521877fffffff,76877.77571681107,330.7994508464151,6039.641524947664,0.0,0.0,0.0,0.6783169573519929,9.47674737898011,1.179315506466476,2.141930715675023,0.37306526791734956,0.24103591842241637,0.5694523350419133,0.01376843043457824,0.4612962127388252,1.1335387752762813,1.0,1.8831982170229922
8552187bfffffff,87027.40057883895,685.847141514286,4308.616511068402,0.0,0.06634606640055826,0.35735505866679534,0.08029567590185319,30.053649804733663,0.0,0.6481478466657834,0.3959015034124503,0.4030000000000001,0.562,0.015216139948765714,0.19250008301319693,1.0347940781748535,1.0,1.7449297766587342
85521883fffffff,89541.00545108979,131.6691049226988,8056.117685013233,0.0,0.016433689347622335,0.0,0.345396199200112,111.3381448833857,17.15209990448531,2.9309244054721497,0.31726980996000553,0.17126294731518388,0.45066146644562155,0.09022239882170725,0.4902468838686538,1.4722614683852058,1.0,1.8418697240499666
85521887fffffff,71961.0841027946,44.21236517764928,15631.276448837603,0.0,0.040309496547136614,0.0,0.8551684245156893,55.66662557807311,9.567108627218959,1.049385986427573,0.34748436486251005,0.09282533236683267,0.5557896587027867,0.21055904881438112,0.5702644128734712,1.7084064437119502,1.0,1.9047851525126016
8552188bfffffff,54015.92617054562,59.869380784493075,9158.026432910196,0.0,0.06557224424132437,0.3259130242319149,0.34685735960406705,24.084161618175255,3.4854379345321123,0.006945005523658408,0.3497005878728739,0.28980605155675204,0.5666643294945292,0.3821346805347887,0.5899263317731331,1.0109387798950027,1.0,2.1530582207719764
8552188ffffffff,57926.50524994362,43.13216796335334,13774.492115867439,0.0,0.03335426961274916,0.0,0.7163751111109142,48.058472913121136,7.181517710102415,2.4338774058679227,0.35428152729332946,0.07700000000000001,0.5770000000000001,0.19261423579434023,0.579826894627807,1.7140392538606743,1.0000000000000002,2.1396602744537314
85521893fffffff,135246.1520111268,220.44515947517246,7309.24863989086,0.0,0.0,0.0,0.0,109.29863700099904,15.171927524972798,5.3697065113264015,0.30000000000000004,0.221,0.38400000000000006,0.014401544406457604,0.41816653614519683,1.1255517831441313,1.0000000000000002,1.6406539080168354
85521897fffffff,243423.67643636026,324.4735262935964,22335.015889490263,0.0,0.0,0.0,0.009685410117351637,34.71069527215184,6.237564955935177,10.448465504165231,0.30455777330797473,0.221,0.384,0.031362603064584015,0.413682777779541,0.7026612093476367,1.0,0.7981811150483797
8552189bfffffff,101208.55207227469,177.5635318017125,1233.3866983650364,0.0,0.005297390122211367,0.03502761312980293,0.0,69.54431032931421,0.692734149575893,1.024547460454114,0.3034958143607663,0.2337247642731893,0.396445099124328,0.04146232924689662,0.3606278633928128,0.9889980875510987,1.0,2.2999916602678168
855218a3fffffff,58426.496599064725,32.238410840011454,14947.809699002226,0.0,0.039916006796532795,0.0,0.8450569564204199,54.07430930175202,8.3893742562214,1.449563169400741,0.35,0.077,0.577,0.20939811086820656,0.5674512395870995,1.7643005900424058,1.0,2.0830800476018303
855218a7fffffff,58618.0,21.5112745,16547.0,0.0,0.047579242,0.0,1.0,61.0,10.0,0.0,0.35,0.077,0.577,0.24,0.59,1.84,1.0,1.98
855218abfffffff,56600.21507789463,90.6246109629912,7025.562208066913,0.0,0.0027076032348844156,0.0,0.04783127514213597,18.15025516600776,0.5174421067325756,8.450047434104423,0.35545603976297224,0.077,0.577,0.06434794616645899,0.4953536447487182,1.394747442302271,1.0,2.5647145139225285
855218affffffff,45928.84654386282,74.44322277760038,12671.796717151326,0.0,0.10534000567692775,0.0,0.36200143515826916,36.118055971172495,11.275997129683462,1.2759971296834618,0.31810007175791344,0.077,0.577,0.09964031573481921,0.4177403874927327,1.572040602766473,1.0,2.203299497694606
855218b3fffffff,67947.83292928732,30.350716404655678,13176.535728737284,0.0,0.037887809401053824,0.0,0.8179520639391644,55.09297976269906,11.018451765051887,0.20369035301037744,0.35,0.10633141083349434,0.5376877618689971,0.20333573645813205,0.5757416752892736,1.6689001034712831,1.0,1.8577857881937736
855218b7fffffff,68614.98729498217,30.982804063855326,12935.521771677799,0.0,0.03719479789514273,0.0,0.8049342450533121,54.670582666263144,11.091278850644287,0.2182557701288572,0.35,0.10842883089855543,0.5348766363651305,0.2007139613768057,0.57472209609098,1.65666515309176,1.0,1.8490465379226857
855218bbfffffff,57703.36299689369,72.74105811905363,8909.821523026332,0.0,0.010982070073615902,0.0,0.26004226912367984,27.925086044606932,2.308203764422609,6.922592844218365,0.35000099032505355,0.077,0.577,0.0938572975921067,0.48232162652528293,1.4784870822219442,0.9999999999999999,2.4722701659036934
855218c3fffffff,20738.168007012984,27.1032111084633,1124.4394115503494,0.0,0.08502278761822965,0.4418831093656349,0.0,10.293071102010854,0.7866338877513569,23.599016632540707,0.4286633887751357,0.403,0.562,0.19254447816453868,0.4326732224497286,6.249496669564796,1.0,10.84790839312233
855218c7fffffff,75643.63044491562,285.8173465712626,5321.709089706666,0.0,0.036958196211608396,0.3768410903615838,0.04499465555553184,14.197218759926043,0.0,0.0,0.3445460409949083,0.4030000000000001,0.562,0.30380815343281053,0.4826039496503971,0.8342051952467011,1.0,1.6047144765625794
855218cbfffffff,20800.192181226306,73.47090159618297,841.0502581248955,0.0,0.18092023140830144,0.43401451844131633,0.0,8.472369718502726,0.6211530484683749,19.634056697499563,0.42877305890430945,0.403,0.562,0.08485681706976864,0.3453766423887051,5.2540280200427665,1.0,9.231612492039059
855218cffffffff,78989.44095842476,278.8814507046221,14958.899064925325,0.0,0.30201098485062977,0.8765742634279978,0.0,14.684785358237875,0.1484746531127241,4.454239593381723,0.36484746531127243,0.403,0.562,0.09233712925455477,0.5393059988312665,1.7159077957072146,1.0,3.1640952703710084
855218d3fffffff,21534.07944582746,28.45620802617593,1232.3020207141385,0.0,0.08478197883757095,0.44342109504727345,0.0,10.129332795879867,0.7661665994849832,22.984997984549498,0.42661665994849834,0.403,0.562,0.19950335617510573,0.43676668010300335,6.101722848281579,1.0,10.624200932370865
855218d7fffffff,55835.1059485137,90.64482928623877,4800.587944151184,0.0,0.06910450936895644,0.45096818063551597,0.0,12.499432223484554,0.06921576847346575,0.10361619243443784,0.3456843874841964,0.3841418529769323,0.5435563177466701,0.4135457528256866,0.5602890846253499,0.6069391536119694,1.0,2.3314870451582026
855218dbfffffff,12441.0,12.99857309,0.0,0.0,0.087533156,0.425850012,0.0,12.0,1.0,30.0,0.45,0.403,0.562,0.12,0.39,7.79,1.0,13.18
85521903fffffff,17472.75783530565,59.8102025952369,3951.3676117173845,0.0,0.0,0.0,0.0,42.01648558840999,0.8013952857223487,3.9970407671365096,0.4343618263600465,0.5995987314640074,0.4862659280697445,0.042610958946040715,0.0835278943262923,1.853977522954728,0.999810051378754,4.509573106698729
85521907fffffff,22006.89833339925,119.444348844163,5641.10340450978,0.0,0.0,0.0,0.0,54.22653970687175,14.158957086958122,13.433520234919254,0.3816468656159997,0.5650131237430206,0.4877027188949487,0.04523813482971517,0.11445078618295136,2.1772401485949207,0.9987837722178938,4.067152280912523
8552190bfffffff,48689.370842932716,38.63847381645227,1806.6847690580325,0.0,0.0,0.0,0.021863031907215745,31.369961306416535,4.214343462084727,11.243858709963172,0.3260509137195125,0.220439521975718,0.5344996354419971,0.07345435644188886,0.1963695412739688,1.9852133040507944,0.999751612885837,4.373284650613364
8552190ffffffff,28404.228944932765,20.039188410035223,11461.384397963917,0.0,0.0,0.0,0.006324213437564982,54.43273900400274,13.612212494529139,13.046168084623233,0.30626049984358483,0.2261630881304476,0.5149843450860137,0.21349634985929974,0.4006926652824343,2.574811302964309,0.9932789057758455,6.525995264043515
85521913fffffff,44627.65662158681,116.1380428797282,15312.4651741983,0.0,0.0,0.0,0.0069456213566442765,51.69665624800298,6.547177660755106,6.030508027962377,0.3823808349299226,0.606,0.486,0.06269243440658885,0.10506913101369224,1.013039444371333,1.0,2.012359616825545
85521917fffffff,33639.40222699524,25.594488104395285,4107.927028440939,0.0,0.0,0.0,0.0,105.62232355424084,32.67443508515536,30.004457006656533,0.35394915410233363,0.606,0.48600000000000004,0.02107826136060803,0.1255895347304082,2.8939795105774357,1.0,4.468524823964164
8552191bfffffff,34600.64375723886,64.44649542679247,5924.216559046491,0.0,0.0,0.0,0.09659045053685099,53.530041458768935,1.8794964782286159,2.5684016366488156,0.4228557767077582,0.606,0.486,0.3978827377127618,0.44165999666442657,0.5704114466991375,1.0,2.0970717427460266
85521923fffffff,22206.371335681433,15.94477220898537,12563.811538403628,0.0006288363703482228,0.0,0.0,0.0,82.54280286099495,23.61622875168623,19.27713202338143,0.3165171136500291,0.38032534600119655,0.49537520817799174,0.20749596134631035,0.3844559924967836,2.78217606069347,0.9933034227300057,6.3811383596824465
85521927fffffff,31552.266802129237,24.18307146811071,6738.043166056117,3.7913845123116867,0.0,0.0,0.0,94.90639549982826,34.29004376184833,32.23436287016051,0.3406394167311811,0.5429096687681607,0.48862096331526933,0.022966424840450757,0.11707060235263403,2.6557724947769743,0.9981278833462363,4.186402318897529
8552192bfffffff,16736.04701157214,14.504464606214942,17096.255480347947,0.955646604546236,0.0,0.0,0.0,67.1302566432791,18.623247785573632,13.955646604546235,0.3,0.269,0.5,0.28753504428852733,0.4888095752904965,2.5831327731125855,0.99,7.030229316385187
8552192ffffffff,21505.546153088064,36.08758979280127,18901.13035494549,18.30777417615641,0.0,0.0,0.0,30.620647770640392,29.4881243602946,30.705469691775512,0.3,0.269,0.5,0.05869334351014091,0.11659301748953954,1.1367242033230416,0.99,2.590148800357243
85521933fffffff,32810.78259531381,30.84108755113438,4253.454439512994,0.0,0.0,0.0,0.0,105.14455212531817,33.26233590699,30.274518774684672,0.34821227797825915,0.5939507535734665,0.48650056216608745,0.029592784578927386,0.13898364119419396,2.9238730161327404,0.9996424555956519,4.535674030541616
85521937fffffff,33802.0,21.1541621,3672.0,0.0,0.0,0.0,0.0,110.0,35.0,32.0,0.35,0.606,0.486,0.02,0.13,3.03,1.0,4.6
8552193bfffffff,16486.0,13.37386832,16950.0,0.0,0.0,0.0,0.0,69.0,18.0,13.0,0.3,0.269,0.5,0.3,0.51,2.66,0.99,7.26
85521943fffffff,64683.0,50.71213521,1737.0,0.0,0.025802761,0.0,0.32920551,23.0,8.0,9.0,0.3,0.089,0.552,0.05,0.42,2.94,1.0,2.9
85521947fffffff,59860.142988465705,37.62885543219653,639.8285496231299,0.0,0.00848774405192799,0.0,0.12260021552274665,23.671052874848236,5.986841375455285,12.355264374241191,0.3,0.089,0.552,0.04328947125151761,0.2656578387849051,2.523947217594092,1.0,4.188421519708617
8552194bfffffff,64400.09033161419,125.90848558575938,4262.270243381716,0.0,0.16142465085852706,0.0,0.20203270276668023,19.375996116236582,4.929500696778076,9.0,0.31931510915982536,0.0843643738016419,0.5616575545799126,0.03634054728365214,0.4387175642893212,2.399014293234203,0.9999999999999999,2.6580604272835244
8552194ffffffff,64638.94459629539,50.5926232337973,1726.9776561768408,0.0,0.025644593328850888,0.0,0.32731823039914565,23.006129873897958,7.98161037830613,9.030649369489783,0.3,0.089,0.552,0.049938701261020436,0.41859012900347,2.936199478183267,1.0,2.911769357884077
85521953fffffff,54855.37235144302,72.28813487912525,6874.256136415409,0.0,0.021436506366563933,0.0,0.39506125945423004,31.640486056114554,5.420689042220692,3.1966124547957224,0.31289627874534465,0.08126214993972762,0.5681205209589008,0.09126795396332708,0.3787303897753618,2.1068905935046423,1.0,2.7942528606583643
85521957fffffff,58655.44014614388,52.10288796456934,2551.613618791657,0.0,0.013172980035594953,0.0,0.22051576852911536,30.91175604087764,6.1131849564344005,8.357647362412015,0.3312635821556465,0.1956588706387889,0.5394420957272479,0.20285751252606077,0.4466864212252422,2.1167517185081524,1.0,2.994189249524719
8552195bfffffff,57864.92951648022,166.35151765805506,5880.352223550748,0.0,0.17576490867829972,0.0,0.08502227517246937,17.212322605815107,1.6839980627851057,6.290582107713785,0.3244226904837808,0.07952599709417765,0.5717375060537965,0.024440918963450454,0.37819247533900663,1.843332346628137,1.0,2.7092835012365546
85521963fffffff,57496.0,31.21549006,102.0,0.0,0.0,0.0,0.021323222,24.0,5.0,14.0,0.3,0.089,0.552,0.04,0.19,2.32,1.0,4.82
85521967fffffff,30413.917920541437,19.43328414940911,11228.040450492997,0.0,0.0,0.0,0.007241845545415348,53.716988382727024,13.584907755010029,13.339622480383843,0.3,0.20786795353090812,0.5176603689799599,0.21169815510020057,0.40132080627716993,2.544528356669493,0.9933962248038384,6.431321147863421
8552196bfffffff,57983.10468453533,35.09499304467727,352.1730578268001,0.0,0.0,0.0,0.020866345017261076,24.62136165441737,6.135591989107605,14.085705055781707,0.2989286868027287,0.089,0.5520000000000002,0.040642787918362795,0.19771345502035356,2.3024304635647503,1.0,4.7640774511024375
8552196ffffffff,52644.61975613753,36.54803436358182,229.98676165296712,0.0,0.021162536586489988,0.0,0.020430805659582493,35.96010481334347,5.10423099095179,12.649633935553389,0.3010581268293245,0.109626926473372,0.5460411101299147,0.04553825781773774,0.38112061028434346,2.356821731080339,0.9988540596403681,5.597163621951897
85521973fffffff,57496.0,31.21549006,102.0,0.0,0.0,0.0,0.021323222,24.0,5.0,14.0,0.3,0.089,0.552,0.04,0.19,2.32,1.0,4.82
85521977fffffff,26867.215795572098,17.89027225625727,12685.120123779596,0.0,0.0,0.0,0.005397731505459412,57.60876101436858,14.709197626373147,13.253138644125142,0.3,0.22343504405747433,0.5131632094945074,0.2341839525274629,0.4289956338799543,2.5739328609974517,0.9925313864412514,6.642341708334651
8552197bfffffff,57538.500582011875,31.330784169663843,111.66863108242917,0.0,0.00015258555169241048,0.0,0.023143894941581776,23.99408646416977,5.017740607490696,13.970432320848841,0.3,0.089,0.552,0.04005913535830232,0.19136011324095334,2.323666392214744,1.0,4.808646011205955
85521983fffffff,114656.96183346245,87.9665118235071,12246.265960252556,0.0,0.0,0.0,0.04160349425879931,51.176784215411104,7.070987952731763,10.55381535957898,0.38677936541689123,0.606,0.486,0.3346624948365885,0.6437374363053385,0.7912202783874736,1.0,1.194963697371346
85521987fffffff,116557.0,3.583747923,18354.0,0.0,0.0,0.0,0.039568623,80.0,23.0,29.0,0.35,0.606,0.486,0.64,0.72,0.99,1.0,2.11
8552198bfffffff,38932.291865677165,183.3366666331633,7479.614877360196,0.0,0.0,0.0,0.2348435067879493,34.87503407892928,2.036908197554144,1.5088164504127848,0.2131370809235893,0.606,0.48600000000000004,0.34884599080278156,0.5308166084781479,0.6973346561064283,1.0,0.7174910136600419
8552198ffffffff,52844.0864158413,65.31900410372454,12738.72365485369,0.0,0.0,0.0,0.005742464139549146,78.1026224698526,19.73708751690697,19.04481250995238,0.37503961471034075,0.606,0.486,0.0999627153238307,0.1705534533805811,1.7724203034063795,1.0,2.951598291940361
85521993fffffff,122959.0811836949,121.28138150779144,10508.447420535089,0.0,0.0,0.0,0.0006080667445375719,38.64543068053134,1.338082737421178,4.384184928887702,0.3992316301422246,0.606,0.486,0.24614695886220322,0.6510757178008856,0.6552249150328727,1.0,0.8201312902737157
85521997fffffff,117049.8777567484,12.644949109203932,17749.9935457134,0.0,0.0,0.0,0.0365691621968834,76.81623103915199,21.332311496698658,27.104899428066656,0.35379020114386667,0.6059999999999999,0.486,0.6096783908490664,0.7146937183985865,0.9642266322217065,1.0,2.0106967300306926
8552199bfffffff,78891.61527613176,94.45004211134297,7093.911080191221,0.0,0.0,0.0,0.26460375168361305,52.74950232889239,1.9833001552594924,3.016699844740508,0.4,0.606,0.486,0.18591849146072792,0.5418369829214559,1.0089045566697146,1.0,1.0064930326044934
855219a3fffffff,92092.43467967148,8.778026762205394,14013.61273599102,0.0,0.0,0.0,0.0278710921919648,88.86879293831012,26.547517175324053,29.886879293831015,0.35,0.606,0.48599999999999993,0.4567116126082572,0.5455804055465674,1.593077919805089,1.0,2.8461098138797407
855219a7fffffff,116557.0,3.583747923,18354.0,0.0,0.0,0.0,0.039568623,80.0,23.0,29.0,0.35,0.606,0.486,0.64,0.72,0.99,1.0,2.11
855219abfffffff,33802.0,21.1541621,3672.0,0.0,0.0,0.0,0.0,110.0,35.0,32.0,0.35,0.606,0.486,0.02,0.13,3.03,1.0,4.6
855219affffffff,48521.93401216435,18.02884837573153,6283.5409481795305,0.0,0.0,0.0,0.007038215449365097,104.6637904614231,32.865516184569245,31.466379046142315,0.35,0.6060000000000001,0.48600000000000004,0.13028166379725573,0.23494545425867885,2.6671377513767713,1.0,4.157094608298118
855219b3fffffff,116557.0,3.583747923,18354.0,0.0,0.0,0.0,0.039568623,80.0,23.0,29.0,0.35,0.606,0.486,0.64,0.72,0.99,1.0,2.11
855219b7fffffff,116557.0,3.583747923,18354.0,0.0,0.0,0.0,0.039568623,80.0,23.0,29.0,0.35,0.606,0.486,0.64,0.72,0.99,1.0,2.11
855219bbfffffff,59928.7828732753,15.60696378937228,8307.290026529248,0.0,0.0,0.0,0.012492306467470085,100.52862683586177,31.21145073434471,31.052862683586177,0.35,0.606,0.486,0.21574171205885667,0.31627033889471845,2.3859466248386005,1.0,3.813876027376527
855219c3fffffff,54227.39290889853,40.50359439121688,12282.812708200094,0.0,0.027050374339383555,0.0,0.6597038918457484,60.56853310818579,7.411198649114699,0.8629337836284339,0.3931466891814217,0.30524598576972073,0.5377365128449063,0.4816214594159615,0.7064960607898385,1.0461009190618409,1.0,1.5787357906127781
855219c7fffffff,48088.75776718103,78.56498175533474,6794.687276893355,0.0,0.0,0.0,0.19995881036909613,56.778456609038074,3.7852304406025383,1.8926152203012692,0.4258384245677856,0.606,0.486,0.7897984459286206,0.8519461415225952,0.0,1.0,0.9936229906581664
855219cbfffffff,58138.80129076872,24.783687600626962,16189.629877801428,0.0,0.0460883696170403,0.0,0.9703021863212083,59.715284961846436,9.686654868743032,0.0,0.3484332743437151,0.077,0.5770000000000001,0.23341975224360367,0.5777795398809783,1.8299729557997773,1.0,2.019481486538378
855219cffffffff,51158.400281308815,53.77912796392986,9302.193746424911,0.0,0.012700942498792594,0.0,0.4218406581995476,60.26685675923933,5.6016489917093395,1.4661098214602573,0.4233053833534634,0.464786047776238,0.5102920031235583,0.6505102975867644,0.787923985684649,0.49117827485144694,1.0,1.2982616475536264
855219d3fffffff,52809.06969201542,33.6115258528888,13447.585317043335,0.0,0.0357758036701903,0.0,0.8819318644428087,62.614303394748546,8.28890184705362,0.4898962699427182,0.3630506351692758,0.2082340973500445,0.5544247583008428,0.2122952515544935,0.5499813957962376,1.7203109431404764,0.9999999999999999,1.7887598576861676
855219d7fffffff,37002.46398932057,65.1366486012097,4430.700386547552,0.0,0.0,0.0,0.45681484000774975,65.97464477102992,3.24609415184964,1.9987695214310226,0.4121508977713599,0.606,0.48600000000000004,0.29641502755763555,0.5367864109719924,1.0369939495971194,1.0,1.1770996302233958
855219dbfffffff,56047.829509882686,32.2325674465918,15762.082932426338,0.0,0.059278604830014375,0.0,0.8707742727076618,55.96019663559881,10.258451454584678,0.2584514545846765,0.3435387136353831,0.07700000000000001,0.577,0.21157033999568559,0.5551090536310688,1.7857251945372181,1.0,2.0252290045523185
85521a03fffffff,96064.52794854103,116.4059234837785,5032.977247904213,0.0,0.3303525716459516,0.9821462460050442,0.0,6.183538677527612,2.7877640881648262,1.2122359118351742,0.31061179559175867,0.223,0.57,0.09575528176329653,0.5415105635265931,1.0326584528988954,1.0,2.052046657307137
85521a07fffffff,121266.56311108291,249.9592227824117,7706.681697967289,0.0,0.615128213882997,0.9358327252969231,0.0,3.651725148870108,1.297038916962716,7.979987241197831,0.32838268471728804,0.223,0.57,0.055428418997582565,0.563666752649399,1.016196682449826,1.0,2.0508171849225367
85521a0bfffffff,27191.28678044214,74.53409582876013,1438.5666931707763,0.0,0.06915564240729996,0.47795538008235194,0.0,31.366511732157964,74.62544212369885,5.254976759823695,0.33545813966519744,0.22300000000000003,0.57,0.050358604468723575,0.25215162681234143,1.0819920927365656,1.0,4.4238627989074395
85521a0ffffffff,105547.41123266888,198.42369683980337,5545.237210135523,0.0,0.5016918154848452,0.9709876893061647,0.0,3.5941351091133584,1.8979932936791366,5.861625905962929,0.31836677843868105,0.22300000000000003,0.57,0.07288114990150768,0.5519480854496192,1.0514275048637545,1.0,2.1171727061528323
85521a13fffffff,200422.0,152.6215514,13826.0,0.0,0.673952959,0.991752402,0.0,18.0,2.0,2.0,0.35,0.223,0.57,0.08,0.51,0.56,1.0,1.54
85521a17fffffff,148629.408688168,135.57688226025124,9482.921942502348,0.0,0.5045864835048166,0.9861285557120268,0.0,12.102453357052793,2.3812288509122954,1.6466333080841367,0.33054052661157907,0.22300000000000003,0.57,0.08750516776540407,0.5260054126378236,0.795304819453679,1.0,1.7941274434936103
85521a1bfffffff,47949.27379650018,72.79154460130458,3097.701385278488,0.0,0.14270006490532142,0.68448913423629,0.0,26.03568874284405,18.52004332225272,1.641510346931225,0.3192870718494127,0.22299999999999998,0.5699999999999998,0.02830162585963065,0.19203190122062588,1.234950912840838,1.0,8.12267342687881
85521a23fffffff,156804.64359283153,346.5973207395127,10561.05671595605,0.0,1.0,1.0,0.09617255146285622,15.709566064265562,8.80028238824065,25.261678019087476,0.3734915080861464,0.22300000000000003,0.57,0.09311833708562373,0.537366202828585,0.7635974886555086,1.0,1.7544413923372855
85521a27fffffff,176669.55473954094,318.65116783471876,10074.541037136161,0.0,0.9261875070469929,0.5489781408598335,0.1389659972301411,62.49549591867587,9.694625850518268,25.705785882781527,0.36270235682808416,0.20631195812676612,0.5582732678728627,0.07048423273338555,0.43989400112750565,0.92930153491085,1.0,2.0636879491163036
85521a2bfffffff,310348.83013356745,190.9566944216098,25616.614690579994,0.0,1.0,1.0,0.03853710642473316,39.865026696385144,29.884308596901555,70.75704805349326,0.3501928190051641,0.223,0.57,0.1497300533927703,0.5796914895917376,0.6805398932144595,1.0,0.865630314950791
85521a2ffffffff,311170.0,190.15151,25701.0,0.0,1.0,1.0,0.037985667,40.0,30.0,71.0,0.35,0.223,0.57,0.15,0.58,0.68,1.0,0.86
85521a33fffffff,133499.1451665066,390.2231226314823,8154.39539373374,0.0,0.9796340025606611,0.9796340025606611,0.0,5.615138620377879,0.0,9.488597024299676,0.35,0.223,0.57,0.03615138620377879,0.5550513976346265,0.8142944666157326,1.0,1.8892634555441052
85521a37fffffff,140639.94591254933,432.73927031698037,3346.0885820420535,0.0,1.0,0.17181698165071482,0.003408086802472784,112.0441298055456,0.0,6.90131653335433,0.3509415659344708,0.19235660536844265,0.5484668037724192,0.01644105406181498,0.32597827020209813,1.0120437125397728,1.0,2.4755509787219054
85521a3bfffffff,158336.57351035587,361.9348754245196,8480.673781409272,0.0,1.0,1.0,0.0550405110279356,6.217154095904991,1.042265142909675,14.860070929112517,0.36484166462858186,0.223,0.5699999999999998,0.04902250615865765,0.5295281361127844,0.8217732175259871,1.0,2.0752507094165233
85521a47fffffff,10442.07183998511,61.26582356573478,928.9850928946616,0.0,0.0,0.27545354909150244,0.0,42.855754074673776,103.2104433561091,6.946856764353497,0.3496204054596678,0.223,0.57,0.029848162183867134,0.12977224327580072,1.0535681886791222,1.0,5.384336642310796
85521a57fffffff,6319.670023134589,49.41052787203894,76.64692355702843,0.0,0.0,0.6657525778025082,0.0,25.329319856692145,7.276277110314887,0.4897494208865789,0.3034982101491899,0.22300000000000003,0.57,0.01139928405967594,0.10209892608951393,1.4871168245976156,1.0,10.771409054574626
