,h3_05,worldpop2023_sum,adj_at_least_one,adj_exposed_airpol15_pop,adj_exposed_heat32_pop,adj_exposed_drought20_pop,adj_exposed_flood5_pop
1098,855255bbfffffff,8.982543647,9.0,9.0,9.0,0.0,6.0
1099,855255c3fffffff,7.398073806999999,5.0,8.0,5.0,0.0,0.0
1100,855255c7fffffff,5.73813336,6.0,6.0,6.0,0.0,3.0
1101,855255cbfffffff,7.701384300999999,0.0,8.0,0.0,0.0,0.0
1102,855255cffffffff,13.030355363,8.0,15.0,0.0,0.0,8.0
1103,855255d3fffffff,4.537705849,5.0,5.0,5.0,0.0,0.0
1104,855255d7fffffff,7.204707222,8.0,8.0,8.0,0.0,3.0
1105,855255dbfffffff,7.983138418999999,6.0,9.0,6.0,0.0,0.0
1106,85525603fffffff,9.041977582,0.0,10.0,0.0,0.0,0.0
1107,85525607fffffff,20.600239296,0.0,22.0,0.0,0.0,0.0
1108,8552560bfffffff,19.236126662,0.0,22.0,0.0,0.0,0.0
1109,8552560ffffffff,37.823271677,0.0,41.0,0.0,0.0,0.0
1110,85525613fffffff,65.12620916,0.0,72.0,0.0,0.0,0.0
1111,85525617fffffff,13.448838211,0.0,16.0,0.0,0.0,0.0
1112,8552561bfffffff,28.40805494,0.0,30.0,0.0,0.0,0.0
1113,85525623fffffff,37.521042644000005,0.0,39.0,0.0,0.0,0.0
1114,85525627fffffff,129.317157278,0.0,138.0,0.0,0.0,0.0
1115,8552562bfffffff,170.04242194,0.0,185.0,0.0,0.0,0.0
1116,8552562ffffffff,301.151691516,0.0,322.0,0.0,0.0,0.0
1117,85525633fffffff,33.19912526,0.0,37.0,0.0,0.0,0.0
1118,85525637fffffff,40.206015132,0.0,44.0,0.0,0.0,0.0
1119,8552563bfffffff,55.713767250000004,0.0,61.0,0.0,0.0,0.0
1120,85525643fffffff,34.15803212,0.0,38.0,0.0,0.0,0.0
1121,85525647fffffff,62.14365271,0.0,68.0,0.0,0.0,0.0
1122,8552564bfffffff,86.08259239,0.0,97.0,0.0,0.0,0.0
1123,8552564ffffffff,36.45345342,0.0,39.0,0.0,0.0,0.0
1124,85525653fffffff,80.20722203,0.0,89.0,0.0,0.0,0.0
1125,85525657fffffff,26.875288034,0.0,30.0,0.0,0.0,0.0
1126,8552565bfffffff,55.737429160000005,0.0,61.0,0.0,0.0,0.0
1127,85525663fffffff,198.515820246,0.0,213.0,0.0,0.0,0.0
1128,85525667fffffff,295.866647075,0.0,316.0,0.0,0.0,0.0
1129,8552566bfffffff,777.2288929,0.0,815.0,0.0,0.0,0.0
1130,8552566ffffffff,454.418338,0.0,503.0,0.0,0.0,0.0
1131,85525673fffffff,28.66358051,0.0,33.0,0.0,0.0,0.0
1132,85525677fffffff,49.846996094,0.0,55.0,0.0,0.0,0.0
1133,8552567bfffffff,1227.52158471,0.0,1340.0,0.0,0.0,0.0
1134,85525683fffffff,28.99896609,0.0,34.0,0.0,0.0,0.0
1135,85525687fffffff,13.567013376,0.0,15.0,0.0,0.0,0.0
1136,8552568bfffffff,25.29633563,0.0,28.0,0.0,0.0,0.0
1137,8552568ffffffff,29.081724353,0.0,31.0,0.0,0.0,0.0
1138,85525693fffffff,,,,,,
1139,85525697fffffff,18.419522943,0.0,24.0,0.0,0.0,0.0
1140,8552569bfffffff,13.507761596000002,0.0,16.0,0.0,0.0,0.0
1141,855256a3fffffff,40.42138644,0.0,42.0,0.0,0.0,0.0
1142,855256a7fffffff,30.47343164,0.0,34.0,0.0,0.0,0.0
1143,855256abfffffff,26.823661870000002,0.0,30.0,0.0,0.0,0.0
1144,855256affffffff,47.8897939,0.0,52.0,0.0,0.0,0.0
1145,855256b3fffffff,27.092062158,0.0,29.0,0.0,0.0,0.0
1146,855256b7fffffff,12.290577290000002,0.0,14.0,0.0,0.0,0.0
1147,855256bbfffffff,21.466316,0.0,24.0,0.0,0.0,0.0
1148,855256c3fffffff,61.114553470000004,0.0,65.0,0.0,0.0,0.0
1149,855256c7fffffff,34.61740288,0.0,38.0,0.0,0.0,0.0
1150,855256cbfffffff,194.19213903,0.0,214.0,0.0,0.0,0.0
1151,855256cffffffff,35.30105979,0.0,38.0,0.0,0.0,0.0
1152,855256d3fffffff,289.22417215,0.0,340.0,0.0,0.0,0.0
1153,855256d7fffffff,80.464827851,0.0,98.0,0.0,0.0,0.0
1154,855256dbfffffff,259.88842658,0.0,280.0,0.0,0.0,0.0
1155,85525803fffffff,1862.5639526999998,1189.0,2083.0,1189.0,0.0,0.0
1156,85525807fffffff,8701.68830322,10789.0,10789.0,10789.0,0.0,0.0
1157,8552580bfffffff,22023.77262319,23879.0,23879.0,23879.0,0.0,0.0
1158,8552580ffffffff,2357.7322695000003,2532.0,2532.0,2532.0,0.0,0.0
1159,85525813fffffff,822.860729692,0.0,896.0,0.0,0.0,0.0
1160,85525817fffffff,2001.6644729,0.0,2213.0,0.0,0.0,0.0
1161,8552581bfffffff,4110.5435897,0.0,4565.0,0.0,0.0,0.0
1162,85525833fffffff,848.0387751,0.0,867.0,0.0,0.0,0.0
1163,85525837fffffff,927.6591369,198.0,1069.0,198.0,0.0,0.0
1164,85525843fffffff,11902.00496486,12008.0,12008.0,12008.0,0.0,0.0
1165,85525847fffffff,6894.400075,9836.0,9836.0,9836.0,0.0,0.0
1166,8552584bfffffff,2363.790907,1830.0,2599.0,1830.0,0.0,0.0
1167,85525853fffffff,2529.5501679999998,1319.0,2889.0,1319.0,0.0,0.0
1168,85525857fffffff,9227.819313,10355.0,10355.0,10355.0,0.0,0.0
1169,8552585bfffffff,3339.05864509,4018.0,4018.0,4018.0,0.0,0.0
1170,85525883fffffff,543.8107615,289.0,610.0,289.0,0.0,0.0
1171,85525887fffffff,510.503113,0.0,550.0,0.0,0.0,0.0
1172,8552588bfffffff,259.516406325,0.0,284.0,0.0,0.0,0.0
1173,8552588ffffffff,382.3684288,0.0,430.0,0.0,0.0,0.0
1174,85525893fffffff,174.0268498,192.0,192.0,192.0,0.0,192.0
1175,85525897fffffff,603.4644112999999,677.0,677.0,677.0,0.0,461.0
1176,8552589bfffffff,591.5604118,651.0,651.0,651.0,0.0,0.0
1177,855258a3fffffff,914.4464345,0.0,1020.0,0.0,0.0,0.0
1178,855258a7fffffff,1402.3149251999998,1352.0,1561.0,792.0,0.0,1352.0
1179,855258abfffffff,1396.5207583000001,583.0,1529.0,583.0,0.0,0.0
1180,855258affffffff,453.363388,508.0,508.0,508.0,0.0,0.0
1181,855258b3fffffff,324.5179764,349.0,349.0,0.0,0.0,349.0
1182,855258b7fffffff,709.8406564000001,434.0,775.0,434.0,0.0,434.0
1183,855258bbfffffff,519.5936116,0.0,566.0,0.0,0.0,0.0
1184,855258c3fffffff,954.1052492,0.0,1065.0,0.0,0.0,0.0
1185,855258c7fffffff,404.23158424,0.0,433.0,0.0,0.0,0.0
1186,855258cbfffffff,1431.3066629,0.0,1614.0,0.0,0.0,0.0
1187,855258cffffffff,1343.9636781,0.0,1515.0,0.0,0.0,0.0
1188,855258d3fffffff,273.06688479999997,0.0,287.0,0.0,0.0,0.0
1189,855258d7fffffff,667.2042395,217.0,730.0,217.0,0.0,0.0
1190,855258dbfffffff,404.48363730000005,0.0,453.0,0.0,0.0,0.0
1191,85525983fffffff,4123.4710052,4568.0,4568.0,4568.0,0.0,0.0
1192,85525987fffffff,58.462541761,31.0,43.0,31.0,0.0,0.0
1193,8552598bfffffff,1687.3070285,1816.0,1816.0,1816.0,0.0,0.0
1194,85525993fffffff,1115.304876,1202.0,1202.0,1202.0,0.0,0.0
1195,85525997fffffff,16166.0255785,18865.0,18865.0,18865.0,0.0,0.0
1196,8552599bfffffff,1512.9831342,1684.0,1684.0,1684.0,0.0,0.0
1197,855259c3fffffff,9489.198619899998,10289.0,10627.0,10289.0,0.0,0.0
1198,855259d3fffffff,2129.4224262979997,957.0,2377.0,957.0,0.0,948.0
1199,855259d7fffffff,1987.921128,2241.0,2241.0,2241.0,0.0,0.0
1200,855259dbfffffff,5189.036995,5706.0,5706.0,5706.0,0.0,0.0
1201,85525a93fffffff,4357.180355070001,4607.0,4607.0,4607.0,0.0,0.0
1202,85525a97fffffff,18421.355987272,21207.0,21297.0,21207.0,0.0,0.0
1203,85525a9bfffffff,17005.9045689,20287.0,20287.0,20287.0,0.0,0.0
1204,85525ad3fffffff,18371.6280812,22094.0,22355.0,22094.0,0.0,0.0
1205,85525c03fffffff,125.30069907000001,136.0,136.0,136.0,0.0,0.0
1206,85525c07fffffff,106.672337599,117.0,117.0,117.0,0.0,0.0
1207,85525c0bfffffff,94.275696194,101.0,101.0,101.0,0.0,0.0
1208,85525c0ffffffff,136.11310562,148.0,148.0,148.0,0.0,0.0
1209,85525c13fffffff,151.5138196,167.0,167.0,167.0,0.0,0.0
1210,85525c17fffffff,123.73544267,136.0,136.0,136.0,0.0,0.0
1211,85525c1bfffffff,186.329799017,207.0,207.0,207.0,0.0,0.0
1212,85525c23fffffff,186.635179288,0.0,206.0,0.0,0.0,0.0
1213,85525c27fffffff,197.76835946900002,0.0,216.0,0.0,0.0,0.0
1214,85525c2bfffffff,539.17904629,605.0,605.0,605.0,0.0,494.0
1215,85525c2ffffffff,265.31018179,196.0,294.0,0.0,0.0,196.0
1216,85525c33fffffff,69.13859404,76.0,76.0,76.0,0.0,0.0
1217,85525c37fffffff,233.32360145,167.0,252.0,167.0,0.0,0.0
1218,85525c3bfffffff,82.2241892,91.0,91.0,91.0,0.0,0.0
1219,85525c43fffffff,367.2030004,399.0,399.0,399.0,0.0,399.0
1220,85525c47fffffff,74.14479319,82.0,82.0,82.0,0.0,54.0
1221,85525c4bfffffff,184.76185388,203.0,203.0,203.0,0.0,83.0
1222,85525c4ffffffff,223.35246759,247.0,247.0,247.0,0.0,0.0
1223,85525c53fffffff,241.91249269000002,268.0,268.0,268.0,0.0,168.0
1224,85525c57fffffff,246.16141249999998,273.0,273.0,273.0,0.0,0.0
1225,85525c5bfffffff,307.288762,336.0,336.0,336.0,0.0,217.0
1226,85525c63fffffff,414.09101019999997,454.0,454.0,454.0,0.0,213.0
1227,85525c67fffffff,264.5324494,285.0,285.0,285.0,0.0,285.0
1228,85525c6bfffffff,157.22905803,174.0,174.0,174.0,0.0,89.0
1229,85525c6ffffffff,619.3354574,534.0,682.0,534.0,0.0,534.0
1230,85525c73fffffff,159.28367747,174.0,174.0,174.0,0.0,0.0
1231,85525c77fffffff,223.85726970000002,242.0,242.0,242.0,0.0,130.0
1232,85525c7bfffffff,270.43779095,295.0,295.0,295.0,0.0,209.0
1233,85525c83fffffff,161.33253381999998,98.0,174.0,98.0,0.0,0.0
1234,85525c87fffffff,342.2355372,375.0,375.0,375.0,0.0,0.0
1235,85525c8bfffffff,199.814853088,110.0,217.0,110.0,0.0,0.0
1236,85525c8ffffffff,103.95270818,111.0,111.0,111.0,0.0,0.0
1237,85525c93fffffff,150.295986396,0.0,168.0,0.0,0.0,0.0
1238,85525c97fffffff,86.11813040999999,0.0,96.0,0.0,0.0,0.0
1239,85525c9bfffffff,218.05289361,0.0,235.0,0.0,0.0,0.0
1240,85525ca3fffffff,109.64535144,119.0,119.0,119.0,0.0,0.0
1241,85525ca7fffffff,151.14205439,164.0,164.0,164.0,0.0,0.0
1242,85525cabfffffff,217.14526195000002,238.0,238.0,238.0,0.0,0.0
1243,85525caffffffff,160.48965117,178.0,178.0,178.0,0.0,0.0
1244,85525cb3fffffff,125.65181254999999,134.0,134.0,134.0,0.0,0.0
1245,85525cb7fffffff,192.05002461,206.0,206.0,206.0,0.0,0.0
1246,85525cbbfffffff,72.85113487,79.0,79.0,79.0,0.0,0.0
1247,85525cc3fffffff,203.55940664000002,223.0,223.0,223.0,0.0,0.0
1248,85525cc7fffffff,85.397434907,93.0,93.0,93.0,0.0,0.0
1249,85525ccbfffffff,169.5694045,185.0,185.0,185.0,0.0,0.0
1250,85525ccffffffff,74.21836508,79.0,79.0,79.0,0.0,0.0
1251,85525cd3fffffff,139.80880572,87.0,156.0,87.0,0.0,0.0
1252,85525cd7fffffff,327.39930111,111.0,355.0,111.0,0.0,0.0
1253,85525cdbfffffff,128.74707353000002,140.0,140.0,140.0,0.0,140.0
1254,85525d03fffffff,319.8619886,349.0,349.0,349.0,0.0,0.0
1255,85525d07fffffff,164.3481363,0.0,180.0,0.0,0.0,0.0
1256,85525d0bfffffff,342.6301172,378.0,378.0,378.0,0.0,0.0
1257,85525d0ffffffff,252.4640478,279.0,279.0,279.0,0.0,159.0
1258,85525d13fffffff,225.6022878,247.0,247.0,247.0,0.0,0.0
1259,85525d17fffffff,575.7385642090001,634.0,634.0,634.0,0.0,0.0
1260,85525d1bfffffff,232.99708099999998,255.0,255.0,255.0,0.0,0.0
1261,85525d23fffffff,685.8938627,746.0,746.0,746.0,0.0,0.0
1262,85525d27fffffff,480.015934246,520.0,520.0,520.0,0.0,0.0
1263,85525d2bfffffff,535.7035862,586.0,586.0,586.0,0.0,0.0
1264,85525d2ffffffff,376.3494438,416.0,416.0,416.0,0.0,0.0
1265,85525d33fffffff,571.3517233,153.0,628.0,153.0,0.0,0.0
1266,85525d37fffffff,988.7953764460001,1099.0,1099.0,1099.0,0.0,0.0
1267,85525d3bfffffff,354.1156534,387.0,387.0,387.0,0.0,387.0
1268,85525d43fffffff,146.54489958,0.0,159.0,0.0,0.0,0.0
1269,85525d47fffffff,613.1195880829999,409.0,677.0,409.0,0.0,0.0
1270,85525d4bfffffff,455.59864600000003,509.0,509.0,509.0,0.0,244.0
1271,85525d4ffffffff,503.69085883,541.0,541.0,541.0,0.0,467.0
1272,85525d53fffffff,193.82823783999999,0.0,215.0,0.0,0.0,0.0
1273,85525d57fffffff,153.610445468,0.0,169.0,0.0,0.0,0.0
1274,85525d5bfffffff,304.5972959,190.0,316.0,0.0,0.0,190.0
1275,85525d63fffffff,261.670408925,0.0,290.0,0.0,0.0,0.0
1276,85525d67fffffff,784.725290939,758.0,869.0,758.0,0.0,0.0
1277,85525d6bfffffff,549.64067927,0.0,608.0,0.0,0.0,0.0
1278,85525d6ffffffff,1339.5385025,0.0,1471.0,0.0,0.0,0.0
1279,85525d73fffffff,300.23388413600003,162.0,330.0,162.0,0.0,0.0
1280,85525d77fffffff,111.986229,0.0,123.0,0.0,0.0,0.0
1281,85525d7bfffffff,412.8924318,0.0,448.0,0.0,0.0,0.0
1282,85525d83fffffff,263.31381595000005,284.0,284.0,284.0,0.0,0.0
1283,85525d87fffffff,97.61624172,109.0,109.0,109.0,0.0,0.0
1284,85525d8bfffffff,177.58309001,190.0,190.0,190.0,0.0,0.0
1285,85525d8ffffffff,166.59330344,180.0,180.0,180.0,0.0,0.0
1286,85525d93fffffff,227.8070277,242.0,242.0,242.0,0.0,0.0
1287,85525d97fffffff,258.02879876,285.0,285.0,285.0,0.0,0.0
1288,85525d9bfffffff,205.22336164,231.0,231.0,231.0,0.0,0.0
1289,85525da3fffffff,273.3488304,301.0,301.0,301.0,0.0,0.0
1290,85525da7fffffff,447.2870065,488.0,488.0,488.0,0.0,0.0
1291,85525dabfffffff,411.22913185,447.0,447.0,447.0,0.0,0.0
1292,85525daffffffff,542.7898843950001,596.0,596.0,596.0,0.0,0.0
1293,85525db3fffffff,198.74469478,218.0,218.0,218.0,0.0,0.0
1294,85525db7fffffff,352.89194729999997,386.0,386.0,386.0,0.0,0.0
1295,85525dbbfffffff,465.1412129,503.0,503.0,503.0,0.0,0.0
1296,85525dc3fffffff,76.07771123,84.0,84.0,84.0,0.0,0.0
1297,85525dc7fffffff,139.07263269999999,154.0,154.0,154.0,0.0,0.0
1298,85525dcbfffffff,167.48687556,97.0,183.0,97.0,0.0,0.0
1299,85525dcffffffff,388.90915994,153.0,424.0,153.0,0.0,0.0
1300,85525dd3fffffff,307.49285270999997,336.0,336.0,336.0,0.0,0.0
1301,85525dd7fffffff,170.75163749,187.0,187.0,187.0,0.0,0.0
1302,85525ddbfffffff,178.12903371000002,196.0,196.0,196.0,0.0,0.0
1303,85525e03fffffff,876.9969222,0.0,966.0,0.0,0.0,0.0
1304,85525e07fffffff,633.03896753,0.0,703.0,0.0,0.0,0.0
1305,85525e0bfffffff,1549.1194493,0.0,1700.0,0.0,0.0,0.0
1306,85525e0ffffffff,595.4751487,0.0,650.0,0.0,0.0,0.0
1307,85525e13fffffff,350.682402864,0.0,384.0,0.0,0.0,0.0
1308,85525e17fffffff,261.7815624,0.0,287.0,0.0,0.0,0.0
1309,85525e1bfffffff,702.3007535,0.0,804.0,0.0,0.0,0.0
1310,85525e23fffffff,1994.6581592,0.0,2202.0,0.0,0.0,0.0
1311,85525e27fffffff,1789.5248653400001,881.0,1930.0,881.0,0.0,0.0
1312,85525e2bfffffff,2234.9349322,1167.0,2429.0,1167.0,0.0,0.0
1313,85525e2ffffffff,4633.583033700001,4786.0,4786.0,4786.0,0.0,0.0
1314,85525e33fffffff,964.18341319,0.0,1062.0,0.0,0.0,0.0
1315,85525e37fffffff,445.464425368,0.0,493.0,0.0,0.0,0.0
1316,85525e3bfffffff,1497.428717216,0.0,1650.0,0.0,0.0,0.0
1317,85525e43fffffff,1263.0549063,0.0,1393.0,0.0,0.0,0.0
1318,85525e47fffffff,2218.52733851,0.0,2444.0,0.0,0.0,0.0
1319,85525e4bfffffff,430.720298261,0.0,476.0,0.0,0.0,0.0
1320,85525e4ffffffff,2218.548103557,1000.0,2437.0,1000.0,0.0,0.0
1321,85525e53fffffff,702.6759093000001,0.0,757.0,0.0,0.0,0.0
1322,85525e57fffffff,967.9848975,0.0,1067.0,0.0,0.0,0.0
1323,85525e5bfffffff,9784.6544927,0.0,10995.0,0.0,0.0,0.0
1324,85525e63fffffff,7632.557568,8391.0,8391.0,8391.0,0.0,0.0
1325,85525e67fffffff,2110.32908916,2331.0,2331.0,2331.0,0.0,0.0
1326,85525e6bfffffff,15301.2846033,16066.0,16066.0,16066.0,0.0,0.0
1327,85525e6ffffffff,47155.323646000004,55057.0,55057.0,55057.0,0.0,0.0
1328,85525e73fffffff,1487.7202164,0.0,1645.0,0.0,0.0,0.0
1329,85525e77fffffff,2852.6722623,0.0,3171.0,0.0,0.0,0.0
1330,85525e7bfffffff,5420.9434544,6177.0,6177.0,6177.0,0.0,0.0
1331,85525e83fffffff,87.69350885,96.0,96.0,96.0,0.0,0.0
1332,85525e87fffffff,215.66752012999999,138.0,236.0,138.0,0.0,138.0
1333,85525e8bfffffff,704.4333363999999,0.0,775.0,0.0,0.0,0.0
1334,85525e8ffffffff,210.45271164000002,0.0,230.0,0.0,0.0,0.0
1335,85525e93fffffff,160.31040328,178.0,178.0,178.0,0.0,0.0
1336,85525e97fffffff,55.69557094,61.0,61.0,61.0,0.0,0.0
1337,85525e9bfffffff,296.89506819999997,325.0,325.0,325.0,0.0,191.0
1338,85525ea3fffffff,175.03945996,0.0,192.0,0.0,0.0,0.0
1339,85525ea7fffffff,59.82035996,0.0,64.0,0.0,0.0,0.0
1340,85525eabfffffff,324.29904833,0.0,360.0,0.0,0.0,0.0
1341,85525eaffffffff,383.604280179,0.0,411.0,0.0,0.0,0.0
1342,85525eb3fffffff,156.4712333,81.0,169.0,81.0,0.0,0.0
1343,85525eb7fffffff,114.40419193,0.0,125.0,0.0,0.0,0.0
1344,85525ebbfffffff,326.0250291,0.0,364.0,0.0,0.0,0.0
1345,85525ec3fffffff,9035.8811004,0.0,9683.0,0.0,0.0,0.0
1346,85525ec7fffffff,1501.4284369,0.0,1580.0,0.0,0.0,0.0
1347,85525ecbfffffff,994.972500786,0.0,1114.0,0.0,0.0,0.0
1348,85525ecffffffff,1030.9986886,0.0,1106.0,0.0,0.0,0.0
1349,85525ed3fffffff,3049.0899152,0.0,3380.0,0.0,0.0,0.0
1350,85525ed7fffffff,1181.4158109700002,967.0,1336.0,0.0,0.0,967.0
1351,85525edbfffffff,5845.00519167,0.0,6319.0,0.0,0.0,0.0
1352,85526a0bfffffff,,,,,,
1353,85526a43fffffff,32.529968485,36.0,36.0,36.0,0.0,0.0
1354,85526a47fffffff,53.31572729,58.0,58.0,58.0,0.0,0.0
1355,85526a4bfffffff,35.405750489,38.0,38.0,38.0,0.0,0.0
1356,85526a4ffffffff,55.285396044,59.0,59.0,59.0,0.0,0.0
1357,85526a53fffffff,24.320532811,26.0,26.0,26.0,0.0,0.0
1358,85526a57fffffff,18.197626046,22.0,22.0,22.0,0.0,0.0
1359,85526a5bfffffff,15.313073612,16.0,16.0,16.0,0.0,0.0
1360,85526a63fffffff,30.213264333999998,33.0,33.0,33.0,0.0,0.0
1361,85526a6bfffffff,113.68716380999999,123.0,123.0,123.0,0.0,0.0
1362,85526a6ffffffff,114.01330832,127.0,127.0,127.0,0.0,0.0
1363,85526a73fffffff,7.132895295,9.0,9.0,9.0,0.0,0.0
1364,85526a7bfffffff,27.99431047,30.0,30.0,30.0,0.0,0.0
1365,85526ac3fffffff,16.64068118,21.0,21.0,21.0,0.0,0.0
1366,85526acbfffffff,27.626927533999996,30.0,30.0,30.0,0.0,0.0
1367,85526acffffffff,19.700976089999997,23.0,23.0,23.0,0.0,0.0
1368,85526ad3fffffff,1.767032118,2.0,2.0,2.0,0.0,0.0
1369,85526adbfffffff,35.64554726,39.0,39.0,39.0,0.0,23.0
1370,85526e4ffffffff,,,,,,
1371,85526e6bfffffff,3.740797321,4.0,4.0,4.0,0.0,4.0
1372,85527127fffffff,,,,,,
1373,8552712bfffffff,9.874872696,12.0,12.0,12.0,0.0,0.0
1374,8552712ffffffff,32.430272746,36.0,36.0,36.0,0.0,15.0
1375,8552714ffffffff,3.511837034,7.0,7.0,7.0,0.0,0.0
1376,85527163fffffff,17.220806691,21.0,21.0,21.0,0.0,5.0
1377,85527167fffffff,18.593357853,21.0,21.0,21.0,0.0,13.0
1378,8552716bfffffff,22.733951179,25.0,25.0,25.0,0.0,14.0
1379,8552716ffffffff,5.347274702,5.0,5.0,5.0,0.0,3.0
1380,85527177fffffff,0.079471483,0.0,0.0,0.0,0.0,0.0
1381,8552717bfffffff,4.497430694,6.0,6.0,6.0,0.0,0.0
1382,85527223fffffff,2.324843238,4.0,4.0,4.0,0.0,0.0
1383,85527227fffffff,6.917039288,9.0,9.0,9.0,0.0,0.0
1384,8552722bfffffff,1.053270402,2.0,2.0,2.0,0.0,0.0
1385,8552722ffffffff,7.358037252999999,8.0,8.0,8.0,0.0,0.0
1386,85527267fffffff,0.659387877,1.0,1.0,1.0,0.0,0.0
1387,8552726ffffffff,0.133642191,0.0,0.0,0.0,0.0,0.0
1388,85527303fffffff,13.75189071,16.0,16.0,16.0,0.0,16.0
1389,85527307fffffff,26.136994959,27.0,27.0,27.0,0.0,27.0
1390,8552730bfffffff,12.934375097,13.0,13.0,13.0,0.0,13.0
1391,8552730ffffffff,28.766412795999997,31.0,31.0,31.0,0.0,21.0
1392,85527313fffffff,36.621241802,39.0,39.0,39.0,0.0,15.0
1393,85527317fffffff,22.774040728,25.0,25.0,25.0,0.0,14.0
1394,8552731bfffffff,19.986762732000003,22.0,22.0,22.0,0.0,22.0
1395,85527323fffffff,7.704140969,8.0,8.0,8.0,0.0,4.0
1396,85527327fffffff,13.184576333999999,14.0,14.0,14.0,0.0,5.0
1397,8552732bfffffff,8.024940966,9.0,9.0,9.0,0.0,4.0
1398,8552732ffffffff,6.486184402999999,7.0,7.0,7.0,0.0,0.0
1399,85527333fffffff,24.345904953999998,28.0,28.0,28.0,0.0,17.0
1400,85527337fffffff,18.937378206,21.0,21.0,21.0,0.0,0.0
1401,8552733bfffffff,22.144251806,23.0,23.0,23.0,0.0,23.0
1402,85527343fffffff,8.605982264,10.0,10.0,10.0,0.0,10.0
1403,85527347fffffff,12.561272101,14.0,14.0,14.0,0.0,4.0
1404,8552734bfffffff,4.748693953,6.0,6.0,6.0,0.0,4.0
1405,8552734ffffffff,11.497824856000001,13.0,13.0,13.0,0.0,6.0
1406,85527353fffffff,5.511595956000001,6.0,6.0,6.0,0.0,0.0
1407,85527357fffffff,8.870200734,10.0,10.0,10.0,0.0,5.0
1408,8552735bfffffff,1.926205075,2.0,2.0,2.0,0.0,0.0
1409,85527363fffffff,19.290130640999998,21.0,21.0,21.0,0.0,14.0
1410,85527367fffffff,12.897949527,13.0,13.0,13.0,0.0,6.0
1411,8552736bfffffff,13.476221767999998,15.0,15.0,15.0,0.0,10.0
1412,8552736ffffffff,5.557489193,6.0,6.0,6.0,0.0,0.0
1413,85527373fffffff,20.051998319,21.0,21.0,21.0,0.0,12.0
1414,85527377fffffff,6.677714627,8.0,8.0,8.0,0.0,8.0
1415,8552737bfffffff,17.041284961000002,18.0,18.0,18.0,0.0,8.0
1416,85527387fffffff,4.939416917,11.0,11.0,11.0,0.0,0.0
1417,8552738bfffffff,0.270281081,0.0,0.0,0.0,0.0,0.0
1418,8552738ffffffff,7.647518207,12.0,12.0,12.0,0.0,0.0
1419,855273a3fffffff,33.177564367,35.0,35.0,35.0,0.0,29.0
1420,855273a7fffffff,14.356601948000002,15.0,15.0,15.0,0.0,0.0
1421,855273abfffffff,16.920709138,18.0,18.0,18.0,0.0,0.0
1422,855273affffffff,16.188542277,17.0,17.0,17.0,0.0,10.0
1423,855273b3fffffff,19.523339859,25.0,25.0,25.0,0.0,0.0
1424,855273b7fffffff,8.99942223,9.0,9.0,9.0,0.0,0.0
1425,855273bbfffffff,26.921554118,30.0,30.0,30.0,0.0,9.0
1426,855273c3fffffff,,,,,,
1427,855273c7fffffff,8.755025582,11.0,11.0,11.0,0.0,0.0
1428,855273cbfffffff,1.5301154510000001,3.0,3.0,3.0,0.0,0.0
1429,855273cffffffff,6.2266353379999995,7.0,7.0,7.0,0.0,0.0
1430,8552a997fffffff,21.68787878,19.0,19.0,19.0,0.0,0.0
1431,8552ad03fffffff,86.554429342,0.0,79.0,0.0,0.0,0.0
1432,8552ad2bfffffff,0.0,0.0,0.0,0.0,0.0,0.0
1433,8552ada7fffffff,224.6083093,0.0,215.0,0.0,0.0,0.0
1434,8552adb7fffffff,,,,,,
1435,8552c403fffffff,1356.9694668020002,1433.0,1433.0,1433.0,0.0,0.0
1436,8552c40bfffffff,7486.09262,6850.0,6850.0,6850.0,0.0,0.0
1437,8552c413fffffff,5760.142885,6674.0,6674.0,6674.0,0.0,0.0
1438,8552c417fffffff,6041.9457419,1600.0,6413.0,1600.0,0.0,0.0
1439,8552c41bfffffff,26032.744081999997,30818.0,30818.0,30818.0,27462.0,0.0
1440,8552c443fffffff,1990.2643843,2137.0,2137.0,2137.0,0.0,0.0
1441,8552c447fffffff,,,,,,
1442,8552c44bfffffff,45978.037474,43928.0,43928.0,43928.0,0.0,0.0
1443,8552c453fffffff,963.7291826539999,1094.0,1094.0,1094.0,0.0,0.0
1444,8552c457fffffff,74361.11342899999,86087.0,86087.0,86087.0,84090.0,0.0
1445,8552c45bfffffff,3666.8063191,3799.0,3799.0,3799.0,0.0,0.0
1446,8552c483fffffff,3943.4186838699998,4079.0,4517.0,0.0,0.0,4079.0
1447,8552c487fffffff,1903.3060651660003,0.0,2088.0,0.0,0.0,0.0
1448,8552c48bfffffff,7562.0479851,3877.0,8789.0,3877.0,0.0,0.0
1449,8552c48ffffffff,5840.5067829,6517.0,6517.0,6517.0,0.0,1606.0
1450,8552c493fffffff,6276.174490256,0.0,7647.0,0.0,0.0,0.0
1451,8552c497fffffff,3150.6111849999998,0.0,3614.0,0.0,0.0,0.0
1452,8552c49bfffffff,7683.988585,0.0,8632.0,0.0,0.0,0.0
1453,8552c4a3fffffff,2788.001847,1979.0,3237.0,1979.0,0.0,0.0
1454,8552c4a7fffffff,5098.912673,5823.0,5823.0,5823.0,0.0,0.0
1455,8552c4abfffffff,26.85156681,46.0,46.0,46.0,0.0,0.0
1456,8552c4b3fffffff,8306.0443714,0.0,9088.0,0.0,0.0,0.0
