,h3_05,geometry,yeeap_number_of_sites,yeeap_distance_to_nearest_site_m
1764,8552e5affffffff,"POLYGON ((47.005733393154294 15.920289352364039, 46.98506658317501 15.83560922761263, 47.04654006407537 15.782118092802179, 47.12861142106216 15.813211348839594, 47.14934937118851 15.897782688980698, 47.087944999013956 15.951369536967077, 47.005733393154294 15.920289352364039))",0.0,36326.85960698675
1765,8552e5b3fffffff,"POLYGON ((46.923731403646286 16.19734940912259, 46.90305376338356 16.112443578227044, 46.96479736437268 16.058700194181547, 47.04714961299309 16.089767121649945, 47.06789912212031 16.174564011847796, 47.006224690118074 16.228402894801384, 46.923731403646286 16.19734940912259))",0.0,27719.09523311255
1766,8552e5b7fffffff,"POLYGON ((47.06789912212031 16.174564011847796, 47.04714961299309 16.089767121649945, 47.108688772847955 16.03605399963551, 47.190907945424 16.067042436042257, 47.21172866850773 16.151730090765845, 47.1502591810503 16.205538522978923, 47.06789912212031 16.174564011847796))",0.0,11814.742039804856
1767,8552e5bbfffffff,"POLYGON ((46.820569083033355 16.081297860193743, 46.79996896941668 15.996395965918486, 46.861781203409045 15.94274837622794, 46.94412509396045 15.9739068669602, 46.96479736437268 16.058700194181547, 46.90305376338356 16.112443578227044, 46.820569083033355 16.081297860193743))",0.0,41151.0922846443
1768,8552e5c3fffffff,"POLYGON ((46.282623462685024 16.032090295968587, 46.26232213623838 15.946870779023977, 46.324812656048664 15.893233187200723, 46.40753814983612 15.924718468025876, 46.42791388129023 16.009830729028078, 46.36548989042625 16.06356494999514, 46.282623462685024 16.032090295968587))",0.0,100662.88823181631
1769,8552e5c7fffffff,"POLYGON ((46.42791388129023 16.009830729028078, 46.40753814983612 15.924718468025876, 46.46982529752272 15.871108970541103, 46.552421294486145 15.902515267917432, 46.572870775668385 15.987519956189901, 46.51065068633368 16.041225903534666, 46.42791388129023 16.009830729028078))",0.0,85422.47310994346
1770,8552e5cbfffffff,"POLYGON ((46.17946783222188 15.915306227717515, 46.159244892015856 15.830094113732775, 46.22180139623877 15.776553432031314, 46.30451503227718 15.808127940027536, 46.324812656048664 15.893233187200723, 46.26232213623838 15.946870779023977, 46.17946783222188 15.915306227717515))",0.0,94355.52617537705
1771,8552e5cffffffff,"POLYGON ((46.324812656048664 15.893233187200723, 46.30451503227718 15.808127940027536, 46.36686869657531 15.754615175254116, 46.449453643764464 15.786110909647148, 46.46982529752272 15.871108970541103, 46.40753814983612 15.924718468025876, 46.324812656048664 15.893233187200723))",0.0,98201.47382861162
1772,8552e5d3fffffff,"POLYGON ((46.240300529090455 16.171185258187883, 46.21999560054071 16.085852181169468, 46.282623462685024 16.032090295968587, 46.36548989042625 16.06356494999514, 46.38586960121572 16.14879070525885, 46.32330827924976 16.202649113247823, 46.240300529090455 16.171185258187883))",0.0,103709.18748343977
1773,8552e5d7fffffff,"POLYGON ((46.38586960121572 16.14879070525885, 46.36548989042625 16.06356494999514, 46.42791388129023 16.009830729028078, 46.51065068633368 16.041225903534666, 46.53110452130927 16.126344017373974, 46.46874760398104 16.180174581994326, 46.38586960121572 16.14879070525885))",0.0,87634.22901911546
1774,8552e5dbfffffff,"POLYGON ((46.137000242395565 16.054297757046484, 46.116773977288716 15.968971306522079, 46.17946783222188 15.915306227717515, 46.26232213623838 15.946870779023977, 46.282623462685024 16.032090295968587, 46.21999560054071 16.085852181169468, 46.137000242395565 16.054297757046484))",0.0,97755.92205858251
1775,8552e603fffffff,"POLYGON ((44.87396713033632 15.178262498585605, 44.854605515808224 15.092722121157578, 44.91840382992515 15.039766324062038, 45.001504024816384 15.07225151934375, 45.020944780276665 15.157689259012908, 44.957206373310925 15.21074443858223, 44.87396713033632 15.178262498585605))",0.0,12078.916270369413
1776,8552e607fffffff,"POLYGON ((45.020944780276665 15.157689259012908, 45.001504024816384 15.07225151934375, 45.065103719428414 15.019320065438515, 45.14808385852536 15.051727119850232, 45.16760311124317 15.137061861816806, 45.10406390084753 15.19009254333648, 45.020944780276665 15.157689259012908))",0.0,15202.968034212294
1777,8552e60bfffffff,"POLYGON ((44.7713860325232 15.06015854180215, 44.75210378360623 14.97463657158853, 44.81596145170235 14.921780393164394, 44.899042187591476 14.95434656471251, 44.91840382992515 15.039766324062038, 44.854605515808224 15.092722121157578, 44.7713860325232 15.06015854180215))",0.0,13125.87441576168
1778,8552e60ffffffff,"POLYGON ((44.91840382992515 15.039766324062038, 44.899042187591476 14.95434656471251, 44.96270181567216 14.901514576679082, 45.04566332532779 14.934002879392283, 45.065103719428414 15.019320065438515, 45.001504024816384 15.07225151934375, 44.91840382992515 15.039766324062038))",0.0,10126.848895667048
1779,8552e613fffffff,"POLYGON ((44.82939111804494 15.317001874917752, 44.81002965000447 15.231341567460706, 44.87396713033632 15.178262498585605, 44.957206373310925 15.21074443858223, 44.97664737366533 15.29630204765748, 44.91276977281837 15.349480412701086, 44.82939111804494 15.317001874917752))",0.0,10644.356437206814
1780,8552e617fffffff,"POLYGON ((44.97664737366533 15.29630204765748, 44.957206373310925 15.21074443858223, 45.020944780276665 15.157689259012908, 45.10406390084753 15.19009254333648, 45.123583787286705 15.275547090992026, 45.05990584100474 15.328701412161012, 44.97664737366533 15.29630204765748))",1.0,7160.208726075148
1781,8552e61bfffffff,"POLYGON ((44.726671058080356 15.198780725345511, 44.707389228666145 15.113138075704214, 44.7713860325232 15.06015854180215, 44.854605515808224 15.092722121157578, 44.87396713033632 15.178262498585605, 44.81002965000447 15.231341567460706, 44.726671058080356 15.198780725345511))",1.0,5168.017985116078
1782,8552e623fffffff,"POLYGON ((45.21148481390269 14.998820611541078, 45.19196630916368 14.913606355663317, 45.25522948840451 14.860824544631908, 45.33795027189091 14.893157831157744, 45.35754624671553 14.978268805557407, 45.29434414034357 15.03114976987232, 45.21148481390269 14.998820611541078))",1.0,8379.190544185654
1783,8552e627fffffff,"POLYGON ((45.35754624671553 14.978268805557407, 45.33795027189091 14.893157831157744, 45.40101506215734 14.840401998769229, 45.483614366647025 14.87265814102842, 45.50328717163417 14.9576654881768, 45.44028401415565 15.010520314135704, 45.35754624671553 14.978268805557407))",1.0,1861.3243725815973
1784,8552e62bfffffff,"POLYGON ((45.10912478713577 14.881195681813022, 45.08968486976612 14.795999725001812, 45.15300857634918 14.743317304914244, 45.23571184482086 14.775731446664224, 45.25522948840451 14.860824544631908, 45.19196630916368 14.913606355663317, 45.10912478713577 14.881195681813022))",0.0,13086.937525302581
1785,8552e62ffffffff,"POLYGON ((45.25522948840451 14.860824544631908, 45.23571184482086 14.775731446664224, 45.298837724828196 14.723074847515917, 45.38142033036151 14.75541210792015, 45.40101506215734 14.840401998769229, 45.33795027189091 14.893157831157744, 45.25522948840451 14.860824544631908))",0.0,16367.811014724562
1786,8552e633fffffff,"POLYGON ((45.16760311124317 15.137061861816806, 45.14808385852536 15.051727119850232, 45.21148481390269 14.998820611541078, 45.29434414034357 15.03114976987232, 45.31394124720639 15.116381159776136, 45.25060134655331 15.169386738518405, 45.16760311124317 15.137061861816806))",1.0,8207.726217826326
1787,8552e637fffffff,"POLYGON ((45.31394124720639 15.116381159776136, 45.29434414034357 15.03114976987232, 45.35754624671553 14.978268805557407, 45.44028401415565 15.010520314135704, 45.45995833266764 15.095648003181195, 45.39681784497484 15.148627878463993, 45.31394124720639 15.116381159776136))",0.0,9596.530368565303
1788,8552e63bfffffff,"POLYGON ((45.065103719428414 15.019320065438515, 45.04566332532779 14.934002879392283, 45.10912478713577 14.881195681813022, 45.19196630916368 14.913606355663317, 45.21148481390269 14.998820611541078, 45.14808385852536 15.051727119850232, 45.065103719428414 15.019320065438515))",0.0,9668.627309885856
1789,8552e643fffffff,"POLYGON ((44.5215321594114 14.96214943502861, 44.50240953788233 14.876545636416523, 44.566523322508424 14.823765870116324, 44.649701688281674 14.856489904521956, 44.668904593378706 14.941992292847416, 44.604849021562046 14.9948720576588, 44.5215321594114 14.96214943502861))",0.0,16010.104004429852
1790,8552e647fffffff,"POLYGON ((44.668904593378706 14.941992292847416, 44.649701688281674 14.856489904521956, 44.71361815756708 14.803733576279663, 44.79667890306836 14.836379785619334, 44.81596145170235 14.921780393164394, 44.75210378360623 14.97463657158853, 44.668904593378706 14.941992292847416))",0.0,19156.624243383434
1791,8552e64bfffffff,"POLYGON ((44.41911433865848 14.843743545119137, 44.40007128324136 14.758160937740868, 44.464242725963466 14.70548139466541, 44.54739973787112 14.738284237357842, 44.566523322508424 14.823765870116324, 44.50240953788233 14.876545636416523, 44.41911433865848 14.843743545119137))",4.0,4775.807552212995
1792,8552e64ffffffff,"POLYGON ((44.566523322508424 14.823765870116324, 44.54739973787112 14.738284237357842, 44.611374455959194 14.685627986110541, 44.69441468163788 14.718353291074388, 44.71361815756708 14.803733576279663, 44.649701688281674 14.856489904521956, 44.566523322508424 14.823765870116324))",3.0,2732.16158003325
1793,8552e653fffffff,"POLYGON ((44.47640036560784 15.100777460553743, 44.45727883028078 15.015052178314386, 44.5215321594114 14.96214943502861, 44.604849021562046 14.9948720576588, 44.6240512349468 15.080495870705477, 44.55985608122432 15.133498531082747, 44.47640036560784 15.100777460553743))",0.0,10898.385070096805
1794,8552e657fffffff,"POLYGON ((44.6240512349468 15.080495870705477, 44.604849021562046 14.9948720576588, 44.668904593378706 14.941992292847416, 44.75210378360623 14.97463657158853, 44.7713860325232 15.06015854180215, 44.707389228666145 15.113138075704214, 44.6240512349468 15.080495870705477))",0.0,19056.9097764067
1795,8552e65bfffffff,"POLYGON ((44.373845089159865 14.982250976809114, 44.354803391598516 14.896546144002576, 44.41911433865848 14.843743545119137, 44.50240953788233 14.876545636416523, 44.5215321594114 14.96214943502861, 44.45727883028078 15.015052178314386, 44.373845089159865 14.982250976809114))",3.0,3976.195566375188
1796,8552e663fffffff,"POLYGON ((44.86039791421889 14.783647497038187, 44.84111518454211 14.698368926749007, 44.90469601561638 14.645761052844028, 44.98750033704893 14.678331970044102, 45.00686168336858 14.763508463607915, 44.94334026310738 14.816216114826767, 44.86039791421889 14.783647497038187))",0.0,20878.824429873097
1797,8552e667fffffff,"POLYGON ((45.00686168336858 14.763508463607915, 44.98750033704893 14.678331970044102, 45.05088402575238 14.625749173894286, 45.13356924999699 14.65824324434924, 45.15300857634918 14.743317304914244, 45.08968486976612 14.795999725001812, 45.00686168336858 14.763508463607915))",0.0,14902.102145457808
1798,8552e66bfffffff,"POLYGON ((44.7581925258297 14.665720930838738, 44.738988598833316 14.580463418477095, 44.80262829343899 14.527955548152333, 44.88541322246905 14.560605185748793, 44.90469601561638 14.645761052844028, 44.84111518454211 14.698368926749007, 44.7581925258297 14.665720930838738))",0.0,19477.77388390263
1799,8552e66ffffffff,"POLYGON ((44.90469601561638 14.645761052844028, 44.88541322246905 14.560605185748793, 44.94885634839704 14.508122241853838, 45.03152300106542 14.54069531078776, 45.05088402575238 14.625749173894286, 44.98750033704893 14.678331970044102, 44.90469601561638 14.645761052844028))",0.0,20075.313268089023
1800,8552e673fffffff,"POLYGON ((44.81596145170235 14.921780393164394, 44.79667890306836 14.836379785619334, 44.86039791421889 14.783647497038187, 44.94334026310738 14.816216114826767, 44.96270181567216 14.901514576679082, 44.899042187591476 14.95434656471251, 44.81596145170235 14.921780393164394))",0.0,13089.87838647569
1801,8552e677fffffff,"POLYGON ((44.96270181567216 14.901514576679082, 44.94334026310738 14.816216114826767, 45.00686168336858 14.763508463607915, 45.08968486976612 14.795999725001812, 45.10912478713577 14.881195681813022, 45.04566332532779 14.934002879392283, 44.96270181567216 14.901514576679082))",1.0,6932.640703328526
1802,8552e67bfffffff,"POLYGON ((44.71361815756708 14.803733576279663, 44.69441468163788 14.718353291074388, 44.7581925258297 14.665720930838738, 44.84111518454211 14.698368926749007, 44.86039791421889 14.783647497038187, 44.79667890306836 14.836379785619334, 44.71361815756708 14.803733576279663))",0.0,15304.911426303777
1803,8552e683fffffff,"POLYGON ((44.88763475857875 15.574253459932883, 44.868193622257046 15.4884581991275, 44.93221090049773 15.435157198358064, 45.01560908078795 15.46755249425613, 45.03512988752759 15.553244577762136, 44.971173018887455 15.606644539415358, 44.88763475857875 15.574253459932883))",0.0,20827.77162906177
1804,8552e687fffffff,"POLYGON ((45.03512988752759 15.553244577762136, 45.01560908078795 15.46755249425613, 45.079426245817785 15.414275076524175, 45.162703400255026 15.446590933329464, 45.1823032265691 15.532179475930752, 45.11854705403967 15.585555698206871, 45.03512988752759 15.553244577762136))",0.0,20134.684569862577
1805,8552e68bfffffff,"POLYGON ((44.78467519110396 15.455983209531615, 44.76531398935038 15.370203668728246, 44.82939111804494 15.317001874917752, 44.91276977281837 15.349480412701086, 44.93221090049773 15.435157198358064, 44.868193622257046 15.4884581991275, 44.78467519110396 15.455983209531615))",0.0,18353.6691924202
1806,8552e68ffffffff,"POLYGON ((44.93221090049773 15.435157198358064, 44.91276977281837 15.349480412701086, 44.97664737366533 15.29630204765748, 45.05990584100474 15.328701412161012, 45.079426245817785 15.414275076524175, 45.01560908078795 15.46755249425613, 44.93221090049773 15.435157198358064))",0.0,18367.889077825774
1807,8552e693fffffff,"POLYGON ((44.84291834259825 15.713589563002737, 44.82347731743963 15.62767653709143, 44.88763475857875 15.574253459932883, 44.971173018887455 15.606644539415358, 44.99069410999711 15.692454335915317, 44.92659705087589 15.745976279263665, 44.84291834259825 15.713589563002737))",0.0,20998.869406785314
1808,8552e697fffffff,"POLYGON ((44.99069410999711 15.692454335915317, 44.971173018887455 15.606644539415358, 45.03512988752759 15.553244577762136, 45.11854705403967 15.585555698206871, 45.138147557662805 15.67126189857801, 45.074251658132816 15.724760570377265, 44.99069410999711 15.692454335915317))",1.0,8170.802349075514
1809,8552e69bfffffff,"POLYGON ((44.7398187444634 15.595205240674487, 44.72045792992292 15.5093071718419, 44.78467519110396 15.455983209531615, 44.868193622257046 15.4884581991275, 44.88763475857875 15.574253459932883, 44.82347731743963 15.62767653709143, 44.7398187444634 15.595205240674487))",1.0,4284.363838267404
1810,8552e6a3fffffff,"POLYGON ((45.22632033198133 15.393337716099925, 45.20672129829245 15.307867533538767, 45.270199473396424 15.25473786732786, 45.35321526980397 15.286979640817437, 45.372892284700725 15.372345986689007, 45.30947569626986 15.425574390013937, 45.22632033198133 15.393337716099925))",1.0,7411.074316857149
1811,8552e6a7fffffff,"POLYGON ((45.372892284700725 15.372345986689007, 45.35321526980397 15.286979640817437, 45.416493567144414 15.233875236593624, 45.499386901301854 15.266038595453418, 45.51914125038326 15.35130075534912, 45.45592510521718 15.404503735460157, 45.372892284700725 15.372345986689007))",0.0,12889.90760814444
