h3_05,population_score,displacement_score,climate_score,conflict_score,food_nutrition_security_score,access_services_score,economic_activity_score
8552402ffffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524033fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524037fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552403bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524043fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524047fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552404bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552404ffffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524053fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524057fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552405bfffffff,0.013689532811308101,0.0008063936044038836,0.31324384014915335,0.0969736904423797,0.09324829079590213,0.7624037846264748,0.5136679483998792
85524063fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524067fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552406bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552406ffffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524073fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524077fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552407bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524083fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524087fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552408bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552408ffffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524093fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524097fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552409bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240a3fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240a7fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240abfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240affffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240b3fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240b7fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240bbfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240c3fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240c7fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240cbfffffff,0.01524570600542871,0.000802619758259065,0.3728733899652555,0.0024375387204063313,0.08198520560277528,0.7682028180318033,0.6683819624097508
855240cffffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240d3fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240d7fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855240dbfffffff,0.014101690157778375,0.000805394089427715,0.32903691325713086,0.07193549444565576,0.09026522739151605,0.7639396767941736,0.554644439780781
85524103fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524107fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552410bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552410ffffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524113fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524117fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552411bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524123fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524127fffffff,0.0079711670560684,0.001262176810123346,0.38408881503227416,0.001634929431810905,0.06735276873954027,0.6555436400788466,0.6666219765414992
8552412bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552412ffffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524133fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524137fffffff,0.006890443164568776,0.0008773564663504212,0.338903390065926,0.0010938718665531124,0.075260092279973,0.6487389256532976,0.6389196344752897
8552413bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524143fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524147fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552414bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552414ffffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524153fffffff,0.005572113914962914,0.00015694834677898749,0.25794143124082214,0.0,0.090464203087181,0.6459056255911159,0.5902402457369674
85524157fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552415bfffffff,0.009994794058010336,0.00045087989201082735,0.3109702743637167,0.0,0.08647146956148942,0.7016559291928026,0.6276346519507926
85524163fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524167fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552416bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552416ffffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524173fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524177fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552417bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524183fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524187fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552418bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
8552418ffffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
85524193fffffff,0.008246596790345806,0.0013602508564765207,0.3956046237319629,0.0017728215822480978,0.06533753428537752,0.6572778672027253,0.6736821042708586
85524197fffffff,0.00985498135710112,0.0019329587486274023,0.4628517168422201,0.002578049119578935,0.0535694802552909,0.6674049660383432,0.7149100439811962
8552419bfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
855241a3fffffff,0.005113816804321158,0.0002447416309757302,0.2646220516726284,0.00020441514184376877,0.08825911964620038,0.6375525022592409,0.5933791300573384
855241a7fffffff,0.010838911521222254,0.0022833131240453876,0.503990163907853,0.0030706475188281342,0.046370366577790055,0.6736002244518842,0.7401312593074557
855241abfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
855241affffffff,0.005772982866199787,0.0004794551526538687,0.29218200372296244,0.000534422452078885,0.08343620478409378,0.6417029026023606,0.6102756231100271
855241b3fffffff,0.004911060372602469,0.00017254483735447564,0.25614473789810227,0.0001029064196355026,0.08974262594981199,0.6362758583110124,0.5881818469475877
855241b7fffffff,0.010816313163277578,0.0022752663806159383,0.503045319054044,0.003059333794180664,0.0465357117960799,0.6734579352200931,0.7395519925337294
855241bbfffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
855241c3fffffff,0.006734052125671437,0.00023417081883009673,0.27187330899395823,0.0,0.08941522158758711,0.660552492630604,0.6000646029233907
855241c7fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
855241cbfffffff,0.013098485753852864,0.000657151398557902,0.34818417514724886,0.0,0.08366950028345292,0.7407796615751377,0.6538768183030809
855241cffffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
855241d3fffffff,0.010746812513360583,0.0005008590764588466,0.3199871300721224,0.0,0.08579255786055263,0.7111355333793624,0.6339930777672895
855241d7fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
855241dbfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524203fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524207fffffff,0.013009723894728315,0.0008080421961343805,0.2871948760558397,0.13827148372306539,0.09816853088962271,0.7598704967949016,0.44608166260526005
8552420bfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
8552420ffffffff,0.009348178691377503,0.0008169217400707183,0.14689153904167232,0.36070713175287494,0.12466962711698062,0.7462258568347909,0.08205254423381829
85524213fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524217fffffff,0.010615820401915022,0.0008138476061630032,0.19546511993424204,0.2836990136788471,0.1154948407666648,0.7509496861959236,0.208080892559422
8552421bfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524223fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524227fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552422bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552422ffffffff,0.01523449417401718,0.0007645122889203001,0.3875785915984812,0.0,0.07775798446864673,0.765255670728381,0.6812077379405208
85524233fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524237fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552423bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524243fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524247fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
8552424bfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
8552424ffffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524253fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524257fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
8552425bfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524263fffffff,0.020498204229975125,0.0005212171896685176,0.39711194270332784,0.32654527619670065,0.12059956627278559,0.7542404610080107,0.4594623224648027
85524267fffffff,0.024839534327762442,0.0003616024610753884,0.5694711208552675,0.17528358763651417,0.09238537138391284,0.7566108855774478,0.7901445976888686
8552426bfffffff,0.03644789407824307,5.42558957000437e-05,0.726072216,0.3829367488252599,0.127318075,0.7602169275814353,0.8796845357949188
8552426ffffffff,0.03644789407824307,5.42558957000437e-05,0.726072216,0.3829367488252599,0.127318075,0.7602169275814353,0.8796845357949188
85524273fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524277fffffff,0.014077627156262122,0.0008054524441570266,0.32811486553579794,0.07339730060632033,0.09043938772090859,0.763850006730358,0.5522521073798822
8552427bfffffff,0.01612944547302706,0.0006191150116147785,0.2872348708444209,0.38293674882525996,0.127318075,0.7488578893120994,0.26270159519531944
85524283fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524287fffffff,0.012970880092626588,0.0008081363955032974,0.2857064566169092,0.14063121050850338,0.09844966993889409,0.7597257465146442,0.4422198298958492
8552428bfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
8552428ffffffff,0.00901908596237912,0.0008177198166159966,0.1342813415700372,0.380699225355779,0.12705149531593904,0.7449995025085999,0.04933429842598286
85524293fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524297fffffff,0.009714066513665005,0.0008160344324414693,0.1609116533892446,0.3384797686215235,0.12202144776964224,0.7475893269884116,0.11842894107531451
8552429bfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
855242a3fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855242a7fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855242abfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855242affffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855242b3fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855242b7fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855242bbfffffff,0.015192111560618749,0.0008027497291322902,0.37081975440030934,0.005693354066122148,0.0823731050988298,0.7680030999175426,0.6630536276739342
855242c3fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
855242c7fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
855242cbfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
855242cffffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
855242d3fffffff,0.008974959425388528,0.0008171450082623778,0.13291890141396007,0.38293674882525985,0.12728102508192915,0.7448262089051366,0.04607481941139996
855242d7fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
855242dbfffffff,0.007943729243352684,0.0007232543781569816,0.13983186566589634,0.38293674882525985,0.12204313005796913,0.7397311586222691,0.10295816383534057
85524303fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524307fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552430bfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552430ffffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524313fffffff,0.015085339336645302,0.0006540762634291115,0.42583648069981805,0.0,0.06631983804248905,0.7562584980531243,0.7068818938473282
85524317fffffff,0.013640636660541324,4.6972315845657845e-05,0.6121210909376025,0.0,0.00878462905297679,0.7018623743355693,0.8316134785606376
8552431bfffffff,0.014782944484310433,0.000430179498099294,0.503400098007104,0.0,0.04313026765732655,0.738017730602973,0.7589333909429591
85524323fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524327fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552432bfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552432ffffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524333fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524337fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552433bfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524343fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524347fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552434bfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552434ffffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524353fffffff,0.014412187627817286,0.00015566668727690143,0.5984984196519492,0.0,0.014698261778111205,0.7156532969903551,0.8227521011158669
85524357fffffff,0.01422301443093534,1.560058978240932e-05,0.6470209303178991,0.0,0.0001912517208694615,0.7042421758502899,0.8553146531303688
8552435bfffffff,0.014622587814466056,0.0003114495018708557,0.5445312326029625,0.0,0.030833093107646814,0.7283448519110011,0.7865357283181555
85524363fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524367fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552436bfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552436ffffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524373fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524377fffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
8552437bfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
85524383fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524387fffffff,0.005416377333145521,0.00014659808570151122,0.25607411764395865,0.0,0.09060479988624556,0.6439424807474042,0.588923470203926
8552438bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552438ffffffff,0.011182253230268844,0.0005297984884529309,0.32520815368662653,0.0,0.08539944809619765,0.7166245019194759,0.6376747925925643
85524393fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524397fffffff,0.01361103713216274,0.0006912155889954956,0.35432977142681377,0.0,0.0832067760968453,0.7472406522025425,0.6582105150267983
8552439bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855243a3fffffff,0.008939626715355477,6.126256762004612e-05,0.42559691714567494,0.0,0.05064245531372712,0.6657351657210715,0.7043209291385704
855243a7fffffff,0.006710427152778976,8.131712436224009e-05,0.3318581798555489,0.0,0.07201992362848203,0.6495438808875675,0.6404014260225095
855243abfffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
855243affffffff,0.014220520484953139,1.375404234943783e-05,0.647660622,0.0,0.0,0.7040917384723275,0.8557439382886546
855243b3fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
855243b7fffffff,0.004705512139974422,9.935394913224564e-05,0.247550698,0.0,0.091246559,0.6349816359525435,0.5829130012265352
855243bbfffffff,0.0076061976629219295,7.325850061888941e-05,0.36952568972419525,0.0,0.06342970765170329,0.6560501065834018,0.6660865225367851
855243c3fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855243c7fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855243cbfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855243cffffffff,0.015231827733097442,0.0007625380241725292,0.38826252785425414,0.0,0.0775535047332654,0.7650948282789777,0.6816667148070835
855243d3fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855243d7fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
855243dbfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524403fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524407fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552440bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552440ffffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524423fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524427fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552442bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552442ffffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524433fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524437fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552443bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524443fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524447fffffff,0.013801725877002829,0.0008061215271247948,0.31754286163669765,0.09015806045932784,0.09243627317358866,0.7628218687692091,0.5248221307256541
8552444bfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
8552444ffffffff,0.009058240692839083,0.0008176248632206059,0.13578167518285064,0.3783206099462726,0.1267681058663902,0.7451454114541927,0.0532270434879222
85524453fffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524457fffffff,0.011960995049092722,0.000810585448598833,0.24700961314251121,0.201980837952266,0.10575889575229352,0.7559624397534687,0.34181752932675924
8552445bfffffff,0.008982253766642379,0.0008178091376764103,0.132870003,0.3829367488252599,0.127318075,0.7448622484199959,0.045672458684263895
85524463fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524467fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552446bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552446ffffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524473fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524477fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552447bfffffff,0.015152009598740456,0.0008028469796406564,0.369283124709874,0.008129512950492116,0.08266335030723798,0.7678536611420705,0.6590667093056556
855244affffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
85524503fffffff,0.01326567098416817,0.0015079344488792305,0.4366449197011799,0.0014514937594736228,0.06492301789928037,0.7245954140026952,0.7050937703813345
85524507fffffff,0.010941018676634313,0.0023196710790757153,0.508259298,0.0031217668188983755,0.04562328,0.6742431361510233,0.7427485858687364
8552450bfffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
8552450ffffffff,0.01142189931854028,0.0021517541692985366,0.49344505326566923,0.0027762519312003915,0.04961564923282891,0.6846590747480632,0.7349592610807888
85524513fffffff,0.015285830680986512,0.0008025224526681846,0.37441089,0.0,0.081694796,0.7683523414491302,0.6723711389614646
